abstract_id,abstract_title,session_title,ground_truth,approach_2_success,approach_2_indication,approach_2_confidence,approach_2_word_count,approach_2_length,approach_2_clinical_terms,approach_2_complexity,approach_2_has_abbreviations,approach_2_has_parentheses,approach_2_error,inter_model_avg_similarity,inter_model_consensus,approach_2_indication_response
182599,Whole-Exome Sequencing in Multiplex Families to Identify Novel AYA Classical Hodgkin Lymphoma Predisposition Genes,Lymphomas: Translational-Molecular and Genetic: Poster III,Adolescent and Young Adult Classical Hodgkin Lymphoma,True,Adolescent and Young Adult Classical Hodgkin Lymphoma,0.95,7,53,1,0.45,False,False,,,No comparison,Adolescent and Young Adult Classical Hodgkin Lymphoma
330056,Pediatric Age at Hematopoietic Stem Cell Transplant: Associations with Non-Malignant Genetic Disease and Race,Outcomes Research-Non-Malignant Conditions: Poster II,Non-Malignant Genetic Disease,True,Pediatric Non-Malignant Disease,0.95,3,31,1,0.25,False,False,,,No comparison,Pediatric Non-Malignant Disease
231753,Long-term survival in small-cell lung cancer patients: Extension of the SMALLBRAIN study.,Lung Cancer-Non-Small Cell Local-Regional/Small Cell/Other Thoracic Cancers,Small-Cell Lung Cancer,True,Small Cell Lung Cancer,0.95,4,22,1,0.3,False,False,,,No comparison,Small Cell Lung Cancer
182608,Establishment of Patient-Derived Organoid Culture Platform of Mantle Cell Lymphoma,Lymphomas: Translational-Molecular and Genetic: Poster III,Mantle Cell Lymphoma,True,Mantle Cell Lymphoma,0.95,3,20,1,0.25,False,False,,,No comparison,Mantle Cell Lymphoma
346449,Multiregional sampling of high grade glioma identifies regional biologic signatures,Tumor Heterogeneity and Clonal Evolution,High Grade Glioma,True,High Grade Glioma,0.95,3,17,1,0.25,False,False,,,No comparison,High Grade Glioma
297296,Trustworthy Artificial Intelligence Models using Real World and circulating genomics data for the prediction of Immunotherapy efficacy in Non-Small Cell Lung Cancer patients,"NSCLC, metastatic",Non-Small Cell Lung Cancer,True,Metastatic Non-Small Cell Lung Cancer,0.95,5,37,1,0.35,False,False,,,No comparison,Metastatic Non-Small Cell Lung Cancer
395602,Invited Discussant 1262Mo And 1263Mo,Mini Oral Session 1 - Non-Metastatic Nsclc And Other Thoracic Malignancies,Non-Metastatic Non-Small Cell Lung Cancer;;Thoracic Malignancy,True,Non-Metastatic Non-Small Cell Lung Cancer;;Thoracic Malignancy,0.95,6,62,1,0.4,False,False,,,No comparison,Non-Metastatic Non-Small Cell Lung Cancer;;Thoracic Malignancy
182617,Clinical Validation of MCL35 in Mantle Cell Lymphoma Patients >=65 Years Receiving Bendamustine-Rituximab,Lymphomas: Translational-Non-Genetic: Poster III,Elderly Mantle Cell Lymphoma,True,Elderly Mantle Cell Lymphoma,0.95,4,28,1,0.3,False,False,,,No comparison,Elderly Mantle Cell Lymphoma
330074,Patient and Health Care Professional Perspectives on Quality of Life and Unmet Needs of People with Chronic Neutropenia: A Survey-Based Assessment,Outcomes Research-Non-Malignant Conditions: Poster II,Chronic Neutropenia,True,Chronic Neutropenia,0.95,2,19,1,0.2,False,False,,,No comparison,Chronic Neutropenia
379227,Deciphering primary and acquired immunotherapy resistance with whole genome and transcriptome analysis (WGTA).,Developmental Therapeutics-Immunotherapy,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
166238,The Effect of Penicillin Allergy Labels on Antibiotic Prescribing for Children Diagnosed with Upper Respiratory Tract Infections in two Primary Care Networks,Pediatric Antimicrobial stewardship (inpatient/outpatient pediatric focused),Childhood Upper Respiratory Tract Infection,True,Childhood Upper Respiratory Tract Infection,0.95,5,43,0,0.25,False,False,,,No comparison,Childhood Upper Respiratory Tract Infection
330082,Causes of Death in Patients with Sickle Cell Disease from a Large Population-Based Cohort,Outcomes Research-Non-Malignant Conditions: Poster III,Sickle Cell Disease,True,Sickle Cell Disease,0.95,3,19,1,0.25,False,False,,,No comparison,Sickle Cell Disease
231779,Driver mutations and air pollution in advanced non-small cell lung cancer (NSCLC) at two reference hospitals in Mexico City.,Lung Cancer-Non-Small Cell Local-Regional/Small Cell/Other Thoracic Cancers,Advanced Non-Small Cell Lung Cancer,True,Advanced Non-Small Cell Lung Cancer,0.95,5,35,2,0.45,False,False,,,No comparison,Advanced Non-Small Cell Lung Cancer
395621,Patients At The Centre Of The New Digital Solutions: Healthday And Personalised Care,How Does Digitalisation Help Personalised Care Throughout The Patient Journey?,,True,,0.99,0,0,0,0.0,False,False,,,No comparison,
313701,Genetic Regulation of Caudate Nucleus Transcriptome in Schizophrenia,Functionalizing Common Variants in Schizophrenia,Schizophrenia,True,Schizophrenia,0.95,1,13,0,0.05,False,False,,,No comparison,Schizophrenia
166251,Duration of antibiotic therapy in the treatment of bacterial meningitis in young infants: a systematic review and narrative synthesis,Pediatric Bacterial studies (natural history and therapuetic),Infant Bacterial Meningitis,True,Infant Bacterial Meningitis,0.95,3,27,0,0.15,False,False,,,No comparison,Infant Bacterial Meningitis
231790,Co-occurring mutations in the DDR pathway and tumor-associated genes for predicting immunotherapeutic efficacy in non-small cell lung cancer patients.,Lung Cancer-Non-Small Cell Local-Regional/Small Cell/Other Thoracic Cancers,Non-Small Cell Lung Cancer,True,Non-Small Cell Lung Cancer,0.95,4,26,1,0.3,False,False,,,No comparison,Non-Small Cell Lung Cancer
231795,Treatment patterns and outcomes associated with small cell lung cancer by platinum sensitivity status in a U.S. Medicare population.,Lung Cancer-Non-Small Cell Local-Regional/Small Cell/Other Thoracic Cancers,Small Cell Lung Cancer,True,Platinum-Sensitive Small Cell Lung Cancer;;Platinum-Resistant Small Cell Lung Cancer,0.95,9,84,2,0.65,False,False,,,No comparison,Platinum-Sensitive Small Cell Lung Cancer;;Platinum-Resistant Small Cell Lung Cancer
412025,Interpretable Machine Learning-Based Individual Analysis of AKI in Immune Checkpoint Inhibitor Therapy,"AI, Digital Health, Data Science - II",Acute Kidney Injury,True,Acute Kidney Injury,0.95,3,19,1,0.25,False,False,,,No comparison,Acute Kidney Injury
166280,Vaccinate Lurie (VaLu) a QI project to improve pediatric pre-transplant immunization rates,Pediatric Vaccines,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
379279,A comprehensive pan-cancer analysis of PD-L1 expression using clone E1L3N in Chinese patients with cancer.,Developmental Therapeutics-Immunotherapy,Cancer,True,PD-L1-Expressing Cancer,0.95,2,23,1,0.2,True,False,,,No comparison,PD-L1-Expressing Cancer
182680,Nilotinib and Dasatinib Evoked Distinct Immune Effects during Tfr Phase of Each Discontinuation Trial,Myeloproliferative Syndromes and Chronic Myeloid Leukemia: Basic and Translational: Poster III,Myeloproliferative Syndrome;;Chronic Myeloid Leukemia,True,Myeloproliferative Syndrome;;Chronic Myeloid Leukemia,0.95,4,53,3,0.5,False,False,,,No comparison,Myeloproliferative Syndrome;;Chronic Myeloid Leukemia
231833,First-in-human study of pelcitoclax (APG-1252) in combination with paclitaxel in patients (pts) with relapsed/refractory small-cell lung cancer (R/R SCLC).,Lung Cancer-Non-Small Cell Local-Regional/Small Cell/Other Thoracic Cancers,Relapsed/Refractory Small-Cell Lung Cancer,True,Relapsed/Refractory Small-Cell Lung Cancer,0.95,4,42,3,0.5,False,False,,,No comparison,Relapsed/Refractory Small-Cell Lung Cancer
215450,Distinct super-enhancer elements differentially control Il2ra gene expression in a cell-type specific fashion,Molecular Mechanisms of Cytokine Function,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
330143,Real-World Outcomes in Relapsed/Refractory DLBCL Patients Who Received Polatuzumab Vedotin PLUS Bendamustine and Rituximab or Tafasitamab Plus Lenalidomide By Line of Therapy,Outcomes Research-Lymphoid Malignancies: Poster II,Relapsed/Refractory Diffuse Large B-Cell Lymphoma,True,Relapsed/Refractory Diffuse Large B-Cell Lymphoma,0.95,5,49,3,0.55,False,False,,,No comparison,Relapsed/Refractory Diffuse Large B-Cell Lymphoma
199072,A framework for extrapolating evidence for molecularly targeted therapies from common to rare cancers - bridging the gap,Regulatory Science and Policy / Science and Health Policy,Cancer,True,Cancer;;Rare Cancer,0.95,2,19,1,0.2,False,False,,,No comparison,Cancer;;Rare Cancer
182689,The Impact of Somatic Mutations upon the Response to Combination Therapy with Ruxolitinib and Interferon in MPN Patients,Myeloproliferative Syndromes and Chronic Myeloid Leukemia: Basic and Translational: Poster III,Myeloproliferative Neoplasm,True,Myeloproliferative Neoplasm;;Chronic Myeloid Leukemia,0.95,4,53,2,0.4,False,False,,,No comparison,Myeloproliferative Neoplasm;;Chronic Myeloid Leukemia
412065,Success of Virtual Patient Simulation at Improving Management of CKD-Associated Pruritus,Educational Research,Chronic Kidney Disease-Associated Pruritus,True,Chronic Kidney Disease;;Pruritus,0.95,3,32,2,0.35,False,False,,,No comparison,Chronic Kidney Disease;;Pruritus
379296,A phase II study of durvalumab re-treatment +/- prednisone in patients who discontinued prior checkpoint therapy due to immune related toxicity (CCTG IND.238A).,Developmental Therapeutics-Immunotherapy,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
231854,Short-term efficacy of furmonertinib in treatment of NSCLC patients with EGFR exon20 insertion.,Lung Cancer-Non-Small Cell Metastatic,Non-Small Cell Lung Cancer,True,EGFR Exon20 Insertion Non-Small Cell Lung Cancer,0.95,7,48,1,0.45,True,False,,,No comparison,EGFR Exon20 Insertion Non-Small Cell Lung Cancer
313775,Randomized Controlled Trial of Prazosin for Prophylaxis of Posttraumatic Headaches,"Prazosin for Neuropsychiatric Disorders Beyond PTSD: Efficacy Signals for Alcohol Use Disorder, for Chronic Posttraumatic Headache, and for Disruptive Agitation in Alheimer's Disease",,True,Posttraumatic Headache,0.95,2,22,0,0.1,False,False,,,No comparison,Posttraumatic Headache
379314,Updates on Abstract 398868: First report of PhALLCON: A phase 3 study comparing ponatinib (pon) vs imatinib (im) in newly diagnosed patients with Philadelphia chromosome-positive acute lymphoblastic leukemia (Ph+ALL).,ASCO Plenary Series: Rapid Abstract Updates,Newly Diagnosed Ph Chromosome-Positive Acute Lymphoblastic Leukemia,True,Newly Diagnosed Ph Chromosome-Positive Acute Lymphoblastic Leukemia,0.95,7,67,4,0.75,False,False,,,No comparison,Newly Diagnosed Ph Chromosome-Positive Acute Lymphoblastic Leukemia
182713,Minimal Toxicity Seen When Pembrolizumab Is Added to Tyrosine Kinase Inhibitors in Patients with Chronic Myeloid Leukemia and Persistently Detectable Minimal Residual Disease: Early Results from an Ongoing Phase II Trial (ECOG-ACRIN EA9171),Chronic Myeloid Leukemia: Clinical and Epidemiological: Poster III,Chronic Myeloid Leukemia,True,MRD-Positive Chronic Myeloid Leukemia,0.95,4,37,3,0.5,True,False,,,No comparison,MRD-Positive Chronic Myeloid Leukemia
379322,Moderator,Rare Gynecologic Cancers: A Case of Gestational Trophoblastic Neoplasia,Gestational Trophoblastic Neoplasia,True,Rare Gynecologic Cancer;;Gynecologic Cancer;;Gestational Trophoblastic Neoplasia,0.95,6,80,1,0.4,False,False,,,No comparison,Rare Gynecologic Cancer;;Gynecologic Cancer;;Gestational Trophoblastic Neoplasia
330175,Examination of Disparities in Access to Chimeric Antigen Receptor (CAR) T Cell Therapies in Medicare Patients (Pts) with Relapsed or Refractory (R/R) Diffuse Large B-Cell Lymphoma (DLBCL) Who Had Failed at Least 2 Prior Lines of Therapy (LOT),Outcomes Research-Lymphoid Malignancies: Poster III,Relapsed or Refractory Diffuse Large B-Cell Lymphoma,True,Relapsed/Refractory Diffuse Large B-Cell Lymphoma,0.95,5,49,3,0.55,False,False,,,No comparison,Relapsed/Refractory Diffuse Large B-Cell Lymphoma
231873,"Relationship between IFN-a, IL-1B, IL-5, IL-6 and effectiveness of the first-line with camrelizumab combined with chemotherapy in non small cell lung cancer.",Lung Cancer-Non-Small Cell Metastatic,First-Line Non-Small Cell Lung Cancer,True,Metastatic Non-Small Cell Lung Cancer,0.95,5,37,1,0.35,False,False,,,No comparison,Metastatic Non-Small Cell Lung Cancer
215493,The plasma cell proteome initiates early in B cell activation in advance of Blimp-1,Molecular and Cellular Control of Humoral Immunity,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
297416,Selection of PD-L1 escape variants in microsatellite stable metastatic colorectal cancer on avelumab treatment,Translational research (agnostic),Microsatellite Stable Metastatic Colorectal Cancer,True,Microsatellite Stable Metastatic Colorectal Cancer,0.95,5,50,1,0.35,False,False,,,No comparison,Microsatellite Stable Metastatic Colorectal Cancer
215499,SARS-CoV-2 drives JAK1/2-dependent local complement hyperactivation,Pathogenesis of SARS-CoV-2 Infection,SARS-CoV-2 Infection,True,SARS-CoV-2 Infection,0.95,2,20,0,0.1,True,False,,,No comparison,SARS-CoV-2 Infection
199117,A multilevel outreach framework to increase representation of African Americans and Latinx populations in genomic research,A Multilevel Outreach Framework to Increase Representation of African Americans and Latinx Populations in Genomic Research,,True,,0.99,0,0,0,0.0,False,False,,,No comparison,
297422,Atezolizumab (ATZ) plus Carboplatin (Cb) and Etoposide (eto) in patients with untreated extensive-stage small-cell lung cancer (ES-SCLC): results from the Interim Analysis of MAURIS trial,SCLC,Untreated Extensive-Stage Small-Cell Lung Cancer,True,Untreated Extensive Stage Small Cell Lung Cancer,0.95,7,48,2,0.55,False,False,,,No comparison,Untreated Extensive Stage Small Cell Lung Cancer
215507,Bystander CD8 T cell memory responses partially protect mice against lethal vaginal HSV-2 challenge,Tissue Immunity at Barrier Sites,,True,,0.95,0,0,0,0.0,False,False,,,No comparison,
346582,An expression study of circadian clock-associated transcription factors and nuclear receptors in mouse prostate gland and tumor,Gene Regulation in Hormonal and Pediatric Cancers,Tumor,True,Hormonal Cancer;;Pediatric Cancer,0.95,3,33,1,0.25,False,False,,,No comparison,Hormonal Cancer;;Pediatric Cancer
346583,PDEF restricts prostate cancer cellular plasticity in part by modulating YAP1/TAZ-TEAD transcriptional network,Gene Regulation in Hormonal and Pediatric Cancers,Prostate Cancer,True,Prostate Cancer,0.95,2,15,1,0.2,False,False,,,No comparison,Prostate Cancer
182742,"A 3-Part, Phase 2 Study of Bezuclastinib (CGT9486), an Oral, Selective, and Potent KIT D816V Inhibitor, in Adult Patients with Nonadvanced Systemic Mastocytosis (NonAdvSM)",Myeloproliferative Syndromes: Clinical and Epidemiological: Poster III,Adult Nonadvanced Systemic Mastocytosis,True,Adult Systemic Mastocytosis,0.95,3,27,0,0.15,False,False,,,No comparison,Adult Systemic Mastocytosis
379360,"A phase 3, open-label, randomized study to evaluate the efficacy and safety of single-agent belantamab mafodotin (belamaf) compared to pomalidomide plus low-dose dexamethasone (Pd) in patients (pts) with relapsed/refractory multiple myeloma (RRMM): DREAMM-3.",Hematologic Malignancies-Plasma Cell Dyscrasia,Relapsed/Refractory Multiple Myeloma,True,Relapsed/Refractory Multiple Myeloma,0.95,3,36,3,0.45,False,False,,,No comparison,Relapsed/Refractory Multiple Myeloma
231919,Anti-neoplastic drugs for malignant pleural effusion in non-small cell lung cancer: A meta-analysis.,Lung Cancer-Non-Small Cell Metastatic,Non-Small Cell Lung Cancer,True,Malignant Pleural Effusion;;Metastatic Non-Small Cell Lung Cancer,0.95,7,65,1,0.45,False,False,,,No comparison,Malignant Pleural Effusion;;Metastatic Non-Small Cell Lung Cancer
215538,Immune determinants of cardiometabolic risk in pre-existing type-2 diabetes (T2D) severe COVID-19 patients,Immunoregulation-Infection and Immunity,Type-2 Diabetes;;Severe COVID-19,True,Type-2 Diabetes;;Severe COVID-19,0.95,3,32,1,0.25,True,False,,,No comparison,Type-2 Diabetes;;Severe COVID-19
379384,"Talk, test, and take one click to curb prostate cancer mortality.",Health Services Research and Quality Improvement,Prostate Cancer,True,Prostate Cancer,0.95,2,15,1,0.2,False,False,,,No comparison,Prostate Cancer
346617,Persistent mutation burden drives sustained anti-tumor immune responses in human cancers,Biomarker Discovery,Cancer,True,Cancer,0.95,1,6,1,0.15,False,False,,,No comparison,Cancer
330237,Architecture and Early Construction of a Multi-Modal Oncology Registry for Follicular Lymphoma,Outcomes Research-Lymphoid Malignancies: Poster I,Follicular Lymphoma,True,Follicular Lymphoma,0.95,2,19,1,0.2,False,False,,,No comparison,Follicular Lymphoma
