abstract_id,session_title,abstract_title
720127,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Obrixtamig (BI 764532) in patients (pts) with relapsed/refractory delta-like ligand 3 (DLL3)-high expressing extrapulmonary neuroendocrine carcinoma (epNEC): Dose expansion part of the phase II DAREON-5 trial.
720128,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Primary urethral squamous cell carcinoma: Insights and outcomes from a 27-year institutional experience.
720129,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Genomic analyses of bilateral testicular germ cell cancers (BITCOIN study) from the Italian Germ Cell Cancer Group (IGG).
720130,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",A phase 1/2 study to assess peptidomimetic carbonic anhydrase IX imaging and therapy with [68Ga]Ga-DPI-4452 and [177Lu]Lu-DPI-4452 in patients with advanced clear cell renal cell carcinoma and other solid tumors.
720131,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Use of circulating tumor DNA (ctDNA) in the detection of residual disease and recurrence for patients with testicular cancer.
720132,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",TANKeR-70: TGF-Î²-receptor type 2 knockout allogeneic NK cells for renal cell carcinoma expressing CD70.
720133,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",SWOG S1823/CCTG GCC-01 secondary use of data: North American patterns of care in clinical stage I germ cell tumours.
720134,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",ICON trial: Phase I/II trial of inulin gel in combination with ipilimumab and nivolumab in advanced renal cell.
720135,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Digital monitoring of self-reported symptoms by patients treated with cabozantinib plus nivolumab for advanced clear-cell renal carcinoma (CANIQOL).
720136,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Ivonescimab in metastatic clear cell renal cell carcinoma (mccRCC) after immune checkpoint inhibitor therapy: The phase II IVORY trial.
720137,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",REJOICE-PanTumor01: A phase 2 signal-seeking study of raludotatug deruxtecan (R-DXd) in patients with advanced or metastatic gynecologic or genitourinary tumors.
720138,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers","A multicenter, open-label, phase II study of adaptive combination immunotherapy with VEGFR-TKI for advanced renal cell carcinoma."
720139,"Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Cross institutional comparison of the miR-371a-3p assay in pre-surgical germ cell tumor (GCT) patients.
720140,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Short term intensified pembrolizumab and tivozanib for high-risk renal cell carcinoma: STRIKE! (Alliance A032201).
720141,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers","Systemic therapy combined with radiotherapy versus systemic therapy alone for oligometastatic kidney cancer (STROKER): A multicenter, randomized controlled phase III trial."
720142,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers","A randomized phase 2 trial of nivolumab, relatlimab plus ipilimumab vs. nivolumab plus ipilimumab in first-line advanced renal cell carcinoma."
720143,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Phase 1b/2 KEYMAKER-U03 substudy 03C of belzutifan plus zanzalintinib or belzutifan monotherapy for recurrent clear cell renal cell carcinoma during or after antiâ€“PD-(L)1 therapy.
720144,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",A phase II study bolstering outcomes by optimizing immunotherapy strategies with evolocumab and nivolumab in patients with metastatic renal cell carcinoma (BOOST-RCC).
720145,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers","A randomized phase 2 trial of lenvatinib plus pembrolizumab with or without stereotactic body radiotherapy in patients with metastatic renal cell carcinoma, low tumor burden, and stable disease (LASER)."
720146,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Phase 1/2 OMAHA-U01 substudy 01A: Oral CYP11A1 inhibitor opevesostat alone or in combination with other therapies in participants with metastatic castration-resistant prostate cancer (mCRPC).
720147,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Phase 1B/2 study of combination 177Lu girentuximab plus cabozantinib and nivolumab in treatment-naÃ¯ve patients with advanced clear cell RCC.
720148,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",The ITALIC-RCC study: A randomized study of clinical and humoral impact of primary tumor ablation in metastatic renal cell carcinoma treated with immunotherapy.
720149,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Phase 1/2 dose escalation/expansion study of REGN10597 (antiâ€“PD-1â€“IL2RÎ±-IL2) in patients with advanced solid tumors.
720150,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Randomized phase II trial of maintenance oral etoposide versus observation following high-dose chemotherapy and peripheral blood stem cell transplant in relapsed non-seminomatous germ cell tumors.
720151,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",P3BEP (ANZUP 1302): An international randomized phase 3 trial of accelerated versus standard BEP chemotherapy for individuals aged 11-50 years with intermediate and poor-risk metastatic germ cell tumours (GCTs).
720152,"Innovations in Kidney Cancer in 2026: Diagnostics, Novel Targets, and Trial Design",CYTOSHRINK: A randomized phase II trial of cytoreductive stereotactic hypofractionated radiotherapy with ipilimumab/nivolumab for metastatic kidney cancer.
720153,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Maintenance zanzalintinib with oral etoposide following high-dose chemotherapy in patients with relapsed metastatic germ-cell tumor (GCT).
720154,"Trials in Progress Poster Session C: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers","ASPIRE GCT: A single-arm, phase II clinical trial of aspirin to prevent venous thromboembolism in patients with advanced germ cell tumors receiving chemotherapy."
720155,Rapid Oral Abstract Session C: Renal Cell Cancer and Testicular Cancer,Ultra-sensitive whole-genome sequencing-based molecular residual disease detection in resectable renal cell carcinoma: Preliminary results from the MONSTAR-SCREEN-3 study.
720156,Rapid Oral Abstract Session C: Renal Cell Cancer and Testicular Cancer,A phase II trial of cabozantinib in relapsed refractory germ-cell tumors (GCT).
720157,Rapid Oral Abstract Session C: Renal Cell Cancer and Testicular Cancer,Outcome of intermittent or continuous axitinib (axi) in combination with avelumab (ave) for metastatic renal cell carcinoma (mRCC): Insights from the Tide-A and Javelin Renal 101 (JR101) trials.
720158,Rapid Oral Abstract Session C: Renal Cell Cancer and Testicular Cancer,Ascending dose escalation of belzutifan plus palbociclib for previously treated advanced clear cell renal cell carcinoma (ccRCC): Phase 1/2 LITESPARK-024 study part 1.
720159,Rapid Oral Abstract Session C: Renal Cell Cancer and Testicular Cancer,Circulating KIM-1 and ctDNA as prognostic markers in oligometastatic clear cell renal cell carcinoma (ccRCC): The K-COMPASS model.
720160,Rapid Oral Abstract Session C: Renal Cell Cancer and Testicular Cancer,"Fruquintinib plus serplulimab as first-line therapy in metastatic or unresectable non-clear cell renal cell carcinoma (nccRCC): Updated efficacy and safety data from a multicenter, single-arm, phase II trial."
720161,Breakout Session: Optimizing Care for Frail and Older Patients Across the Spectrum of Genitourinary Cancers,Understanding and Overcoming Frailty in the Care of Patients With Genitourinary Cancers
720162,Breakout Session: Optimizing Care for Frail and Older Patients Across the Spectrum of Genitourinary Cancers,Oncologic Care in Older Patients With Genitourinary Cancers
720163,Breakout Session: Optimizing Care for Frail and Older Patients Across the Spectrum of Genitourinary Cancers,Panel Discussion With Audience Question and Answer
720164,Balancing Cure and Quality: Navigating Functional Outcomes in Localized Prostate Cancer,What Do Patients With Prostate Cancer Really Care About?
720165,Balancing Cure and Quality: Navigating Functional Outcomes in Localized Prostate Cancer,Minimizing Harm: Surgical Approaches to Preserve Continence and Sexual Function
720166,Balancing Cure and Quality: Navigating Functional Outcomes in Localized Prostate Cancer,Precision Matters: How Radiation Choices Shape Quality of Life
720167,Balancing Cure and Quality: Navigating Functional Outcomes in Localized Prostate Cancer,"The Hidden Burden for Patients: Depression, Anxiety, and Decision Regret in Prostate Cancer Care"
720168,Balancing Cure and Quality: Navigating Functional Outcomes in Localized Prostate Cancer,Panel Question and Answer
720169,Keynote,Introduction of Keynote Speaker
720170,Keynote,Reimagining Cancer Research and Care in the Age of Artificial Intelligence
720171,Keynote,Question and Answer
720172,Multidisciplinary Tumor Board: From Imaging to Molecular Insightsâ€”Tailoring Therapy Intensity in Localized/Locally Advanced Prostate Cancer,Panel Discussion With Audience Question and Answer
720173,Poster Walks: Prostate Cancer,Poster Walk Leader
720174,Poster Walks: Prostate Cancer,Poster Walk Leader
720175,Breakout Session: Multidisciplinary Care of Patients With Penile Cancer,Surgical Strategies for Penile Preservation
720176,Breakout Session: Multidisciplinary Care of Patients With Penile Cancer,"Lymph Node Dissection for Penile Cancer: When, How, and How Much?"
720177,Breakout Session: Multidisciplinary Care of Patients With Penile Cancer,Medical Management of Advanced Penile Cancer
720178,Breakout Session: Multidisciplinary Care of Patients With Penile Cancer,Panel Question and Answer
720179,Pathways to Publication: Connect With ASCO Journal Editors Networking Luncheon,Journal of Clinical Oncology
720180,Pathways to Publication: Connect With ASCO Journal Editors Networking Luncheon,JCO Global Oncology
720181,Pathways to Publication: Connect With ASCO Journal Editors Networking Luncheon,JCO Oncology Practice
720182,Pathways to Publication: Connect With ASCO Journal Editors Networking Luncheon,JCO Oncology Advances
720183,Bladder Cancer in Women: Bridging Gaps in Science and Solutions,Unequal Burden: Sex Differences in Bladder Cancer Presentation and Prognosis
720184,Bladder Cancer in Women: Bridging Gaps in Science and Solutions,Biological Differences Underlying Sex and Gender Disparities in Bladder Cancer
720185,Bladder Cancer in Women: Bridging Gaps in Science and Solutions,Sexual Dysfunction in Women After Local Radiation Therapy for Bladder Cancer
720186,Bladder Cancer in Women: Bridging Gaps in Science and Solutions,Sexual Dysfunction in Women After Local Surgical Therapy for Bladder Cancer
720187,Bladder Cancer in Women: Bridging Gaps in Science and Solutions,Panel Question and Answer
720188,Poster Walks: Urothelial Carcinoma,Poster Walk Leader
720189,Poster Walks: Urothelial Carcinoma,Poster Walk Leader
720190,"Poster Walks: Renal Cell Cancer; Adrenal, Penile, Testicular and Urethral Cancers",Poster Walk Leader
